event_id_cnty,event_date,year,country,admin1,sub_event_type,fatalities,notes
KEN1305,2004-03-17,2004,Kenya,Mombasa,Protest with intervention,0,City council workers protest salary arrears. Police fired tear gas.
KEN1306,2004-03-18,2004,Kenya,Mombasa,Protest with intervention,0,City council workers gather at Treasury Square protest salary arrears. Police fired tear gas.
KEN1308,2004-03-19,2004,Kenya,Mombasa,Protest with intervention,0,City council workers gather at Treasury Square for the second day to protest salary arrears. Police fired tear gas.
KEN1310,2004-03-22,2004,Kenya,Nairobi,Peaceful protest,0,Kenyatta Hospital staff protested against businessmen operating on land next to the hospital.
KEN1311,2004-03-22,2004,Kenya,Mombasa,Excessive force against protesters,0,Christians protest the establishment of Muslim Kadhi courts. Police allegedly clobbered and injured protesters.
KEN1315,2004-03-24,2004,Kenya,Kakamega,Peaceful protest,0,Cane farmers protest the importation of cheap sugar.
KEN1313,2004-03-24,2004,Kenya,Kisumu,Peaceful protest,0,Cane farmers protest the importation of cheap sugar. 
KEN1312,2004-03-24,2004,Kenya,Kisumu,Peaceful protest,0,Cane farmers protest the importation of cheap sugar.
KEN1314,2004-03-24,2004,Kenya,Machakos,Peaceful protest,0,Cane farmers protest the importation of cheap sugar.
KEN1317,2004-04-01,2004,Kenya,Nyeri,Peaceful protest,0,Demonstrations demanding the removal of the police administrators.
KEN1318,2004-04-02,2004,Kenya,Taita Taveta,Peaceful protest,0,Protests against new charges for agricultural products.
KEN1319,2004-04-02,2004,Kenya,Nairobi,Peaceful protest,0,Farmers from Ol Kalou stormed the Kenya Anti-Corruption Commission headquarters in Nairobi to demand a report on a complaint lodged a year prior.
SOM947,2004-04-11,2004,Somalia,Sool,Peaceful protest,0,"On 11 April 2004, Protesters (Somalia) engaged in protestsaround Codanle (Sool, Xudun). No fatalities."
TAZ115,2004-04-20,2004,Tanzania,Dar es Salaam,Peaceful protest,0,Student protest at University of Dar Es Salaam
TAZ117,2004-05-02,2004,Tanzania,Dar es Salaam,Peaceful protest,0,Student protests
KEN1325,2004-05-04,2004,Kenya,Nairobi,Peaceful protest,0,Students hold peaceful demonstration to demand the construction of speed bumps.
KEN1330,2004-05-12,2004,Kenya,Nairobi,Peaceful protest,0,Kenyan farmers take to streets to protest for fair trade
KEN1332,2004-05-17,2004,Kenya,Embu,Peaceful protest,0,Strike:Kenya Electricity Generating Company workers went on strike for better working conditions.
KEN1335,2004-05-17,2004,Kenya,Muranga,Peaceful protest,0,Strike:Kenya Electricity Generating Company workers went on strike for better working conditions.
KEN1336,2004-05-17,2004,Kenya,Nakuru,Peaceful protest,0,Strike:Kenya Electricity Generating Company workers went on strike for better working conditions.
KEN1333,2004-05-17,2004,Kenya,Mombasa,Peaceful protest,0,Strike:Kenya Electricity Generating Company workers went on strike for better working conditions.
KEN1338,2004-05-20,2004,Kenya,Uasin Gishu,Peaceful protest,0,Farmers from Uasin-Gishu and North-Nandi districts protest milk price cuts.
KEN1340,2004-05-27,2004,Kenya,Turkana,Peaceful protest,0,Lodwar residents protested the burning of two villages by prisoners and prison guards.
KEN1342,2004-05-31,2004,Kenya,Nyeri,Peaceful protest,0,Nursing students protest increased fees.
KEN1346,2004-06-02,2004,Kenya,Nandi,Peaceful protest,0,Tea farmers union protest plans to use machines to pick tea.
KEN1345,2004-06-02,2004,Kenya,Nandi,Peaceful protest,0,Union workers protest use of machines to pick tea.
KEN1347,2004-06-05,2004,Kenya,Kisumu,Peaceful protest,0,Sugar farmers protest delayed payments. 
KEN1348,2004-06-05,2004,Kenya,Kisumu,Peaceful protest,0,Sugar farmers protest delayed payments.
UGA2591,2004-06-06,2004,Uganda,Kasese,Peaceful protest,0,Basongora and Banyabindi herdsmen storm district headquarters to protest government policies.
KEN1351,2004-06-11,2004,Kenya,Nandi,Peaceful protest,0,Tea farmers union protest plans to use machines to pick tea.
KEN1352,2004-06-11,2004,Kenya,Kericho,Peaceful protest,0,Tea farmers union protest plans to use machines to pick tea.
KEN1360,2004-06-21,2004,Kenya,Meru,Peaceful protest,0,Parents protested against alleged grabbing of school land.
KEN1362,2004-06-26,2004,Kenya,Kakamega,Excessive force against protesters,0,Police shoot and injure two mourners who were protesting alleged police involvement in the killing of a resident.
KEN1363,2004-07-03,2004,Kenya,Nairobi,Peaceful protest,0,"Protests calling for constitutional review process to be sped up, protesting actions of Kibaki"
KEN1375,2004-07-21,2004,Kenya,Kilifi,Peaceful protest,0,Garment firm workers march to protest their grievances
KEN1381,2004-08-24,2004,Kenya,Nairobi,Peaceful protest,0,Maasai protest to demand their land back
UGA2655,2004-09-08,2004,Uganda,Kampala,Protest with intervention,0,security forces disperse protestors; 1 person arrested; all placards the demonstrators were carrying were confiscated shortly before the two heads of state drove past
KEN1395,2004-10-02,2004,Kenya,Machakos,Peaceful protest,0,Demonstrations against government removal of security for certain ministers.
KEN1399,2004-10-06,2004,Kenya,Tana River,Peaceful protest,0,Protests for increased security in Bondeni.
KEN1400,2004-10-10,2004,Kenya,Homa Bay,Peaceful protest,0,Traders protest closure of banks.
KEN1401,2004-10-16,2004,Kenya,Mombasa,Peaceful protest,0,Protesters from West Pokot demonstrate over land issues
KEN1404,2004-10-21,2004,Kenya,Tana River,Peaceful protest,0,Protests against plans to build a sugar factory in Garsen.
KEN1405,2004-10-25,2004,Kenya,Mombasa,Peaceful protest,0,Lawyers gather to protest lack of magistrates.
KEN1410,2004-11-10,2004,Kenya,Nairobi,Peaceful protest,0,Pro-life groups protest at High Court over abortion case
UGA2705,2004-11-13,2004,Uganda,Kampala,Peaceful protest,0,students riot for 8 hours over death of another student by hit-and-run car; many arrested and injured
KEN1413,2004-11-30,2004,Kenya,Nairobi,Peaceful protest,0,Kenyatta National Hospital staff marched in streets and went on strike in protest of unpaid salaries.
KEN1415,2004-12-04,2004,Kenya,Nairobi,Peaceful protest,0,MPs boycott parliament in protest against a Consensus Bill.
KEN1416,2004-12-05,2004,Kenya,Nairobi,Peaceful protest,0,Kenyatta National Hospital (Nairobi - Starehe) staff marched in streets and went on strike in protest of unpaid salaries.
KEN1417,2004-12-06,2004,Kenya,Nairobi,Peaceful protest,0,Thousands of property owners gather at city hall (Nairobi - Starehe) to protest increased land rates.
KEN1426,2004-12-16,2004,Kenya,Nairobi,Peaceful protest,0,Wildlife activists marchi in Nairobi.
KEN1429,2004-12-25,2004,Kenya,West Pokot,Protest with intervention,0,Protests against the arrest of MP Moroto. Police injure two people in dispersing the crowds. No reports of serious injuries.
KEN1432,2004-12-28,2004,Kenya,Trans Nzoia,Peaceful protest,0,Teachers union protest occupation of primary schools by security forces.
SOM1149,2005-01-07,2005,Somalia,Banadir,Peaceful protest,0,Thousands of Somalis marched in Mogadishu to protest African Union plans to send peacekeepers to help ensure the safe return of a new government currently based in neighboring Kenya.
ETH835,2005-01-15,2005,Ethiopia,Tigray,Peaceful protest,0,Residents of northern town protest recent election
UGA2753,2005-01-19,2005,Uganda,Gulu,Peaceful protest,0,Angry residents gather to flog body of dead LRA rebel
SOM1167,2005-01-24,2005,Somalia,Banadir,Peaceful protest,0,Hundreds of Somalis demonstrated in Mogadishu to condemn the desecretion of an Italian cemetery and the murder of a police officer.
SOM1176,2005-02-01,2005,Somalia,Woqooyi Galbeed,Peaceful protest,0,"On 1 February 2005, Protesters (Somalia) engaged in protestsaround Hargeysa (Woqooyi Galbeed, Hargeysa). No fatalities."
SOM1185,2005-02-06,2005,Somalia,Banadir,Peaceful protest,0,Thousands of Mogadishu residents chanting 'long live Somalia' gathered in central Mogadishu to see the President who was visiting the capital.
KEN1467,2005-02-09,2005,Kenya,Nairobi,Peaceful protest,0,Hospital staff march to protest lack of payraise
SOM1203,2005-02-11,2005,Somalia,Banadir,Peaceful protest,0,Thousands of Somalis peacefully protested in Mogadishu against the African Union plans to send peacekeepers to secure a new government.
SOM1205,2005-02-14,2005,Somalia,Banadir,Peaceful protest,0,"On 14 February 2005, Protesters (Somalia) engaged in protestsaround Mogadishu (Banadir, Banadir). No fatalities."
SOM1212,2005-02-16,2005,Somalia,Lower Shabelle,Peaceful protest,0,Demonstrations took place today in Lower Shabeelle Region against the deployment of AU troops and Ethiopian troops.
SOM1219,2005-02-22,2005,Somalia,Lower Shabelle,Peaceful protest,0,"A demonstration was staged in Afgooye District south of Mogadishu , Lower Shabeelle Region to protest against the deployment of foreign troops by the frontline states, especially Ethiopia."
KEN1477,2005-02-23,2005,Kenya,Nyandarua,Peaceful protest,0,Hundreds protest governments failure to stop ethnic clashes
KEN1481,2005-03-03,2005,Kenya,Mombasa,Peaceful protest,0,Demonstration and protests during WTO conference
SOM1225,2005-03-06,2005,Somalia,Banadir,Peaceful protest,0,Hundreds of people demonstrated peacefully in Mogadishu in support of the U.S. governments stand against the use of peacekeepers from neighboring countries.
UGA2799,2005-03-14,2005,Uganda,Kampala,Peaceful protest,0,Hundreds of students demonstrate against pornography in news media
KEN1486,2005-03-16,2005,Kenya,Nairobi,Peaceful protest,0,Demonstration in Nairobi to demand for new constitution
SOM1235,2005-03-16,2005,Somalia,Banadir,Peaceful protest,0,A few hundred demonstrators rallied in a town north of the Somali capital to oppose plans by neighboring countries to send thousands of troops to Somalia to secure the transitional government as it returns home from exile in Kenya.
SOM1237,2005-03-21,2005,Somalia,Banadir,Peaceful protest,0,Tens of thousands of demonstrators waved Somali and U.S. flags in Mogadishu as they denounced any attempt to send Ethiopian troops to secure Mogadishu for the government-in-exiles return home.
SOM1239,2005-03-23,2005,Somalia,Middle Shabelle,Peaceful protest,0,"On 23 March 2005, Protesters (Somalia) engaged in protestsaround Jowhar (Middle Shabelle, Jowhar). No fatalities."
SOM1240,2005-03-23,2005,Somalia,Banadir,Peaceful protest,0,"On 23 March 2005, Protesters (Somalia) engaged in protestsaround Mogadishu - Shibis (Banadir, Banadir). No fatalities."
SOM1241,2005-03-23,2005,Somalia,Bakool,Peaceful protest,0,"On 23 March 2005, Protesters (Somalia) engaged in protestsaround Hudur (Bakool, Xudur). No fatalities."
SOM1245,2005-03-24,2005,Somalia,Bay,Protest with intervention,0,"Demonstrators gathered in Baidoa to show their support for transitional Somali President Abdullahi Yusuf Ahmed. Militiamen from a rival faction, however, fired overhead but no injuries or deaths were reported."
UGA2812,2005-03-24,2005,Uganda,Kampala,Peaceful protest,0,Protest over proposed amendment allowing Museveni to run for office again
UGA2824,2005-03-29,2005,Uganda,Kampala,Peaceful protest,0,Thousands of Muslims demonstrate against proposed law giving women equal rights in marriage
UGA2832,2005-03-31,2005,Uganda,Kampala,Peaceful protest,0,Protest over proposed amendment allowing Museveni to run for office again
SOM1262,2005-04-12,2005,Somalia,Woqooyi Galbeed,Peaceful protest,0,"On 12 April 2005, Protesters (Somalia) engaged in protestsaround Hargeysa (Woqooyi Galbeed, Hargeysa). No fatalities."
TAZ147,2005-04-17,2005,Tanzania,Dar es Salaam,Peaceful protest,0,Protest against CUFs Seif Said Hamad not being allowed to register as a Zanzibari presidential candidate
KEN1500,2005-04-22,2005,Kenya,Nakuru,Peaceful protest,0,Maasai tribespeople gather to protest rumor that white rancher accused of murder had been released from custody
SOM1288,2005-05-06,2005,Somalia,Lower Shabelle,Peaceful protest,0,"On 6 May 2005, Protesters (Somalia) engaged in protestsaround Afgooye (Lower Shabelle, Afgooye). No fatalities."
SOM1293,2005-05-08,2005,Somalia,Nugaal,Peaceful protest,0,"On 8 May 2005, Protesters (Somalia) engaged in protestsaround Garowe (Nugaal, Garoowe). No fatalities."
KEN1509,2005-05-08,2005,Kenya,Mombasa,Peaceful protest,0,Shippers protest delays at Mombasa port
SOM1304,2005-05-15,2005,Somalia,Banadir,Peaceful protest,0,Thousands of Somalis gathered in downtown Mogadishu and denounced the alleged desecration of the Quran by U.S. Interrogators. The Islamic Courts Union lead the protest.
SOM1308,2005-05-18,2005,Somalia,Woqooyi Galbeed,Peaceful protest,0,"Around 18 May 2005 (month of), Protesters (Somalia) engaged in protestsaround Hargeysa (Woqooyi Galbeed, Hargeysa). No fatalities."
KEN1513,2005-05-21,2005,Kenya,Narok,Peaceful protest,0,Hundreds of Maasai protest after charges dropped against rancher accused of killing game warden
KEN1518,2005-05-30,2005,Kenya,Kiambu,Peaceful protest,0,Protest by residents to condemn killing of businessman
SOM1325,2005-06-05,2005,Somalia,Lower Shabelle,Peaceful protest,0,"A protest took place near the town of Afgoi, about 30 kilometers (20 miles) from Mogadishu. Protestors blocked the road from Mogadishu to Afgoi to pressure militiamen to stop levying forced taxes from motorists."
ETH870,2005-06-06,2005,Ethiopia,Addis Ababa,Peaceful protest,0,Protests following disputed elections
ETH871,2005-06-06,2005,Ethiopia,Addis Ababa,Excessive force against protesters,1,Teenager killed by police during post-election protests
ETH872,2005-06-07,2005,Ethiopia,Addis Ababa,Peaceful protest,0,Protests following disputed elections
ETH873,2005-06-07,2005,Ethiopia,Sidama,Peaceful protest,0,Protests following disputed elections
ETH874,2005-06-07,2005,Ethiopia,Addis Ababa,Protest with intervention,0,"Police shoot, beat and assault demonstrators"
ETH876,2005-06-08,2005,Ethiopia,Addis Ababa,Peaceful protest,0,Protests following disputed elections
ETH877,2005-06-08,2005,Ethiopia,Addis Ababa,Excessive force against protesters,22,Police open fire on demonstrators
SOM1338,2005-06-14,2005,Somalia,Banadir,Peaceful protest,0,"On 14 June 2005, Protesters (Somalia) engaged in protestsaround Mogadishu (Banadir, Banadir). No fatalities."
UGA2907,2005-06-15,2005,Uganda,Kampala,Peaceful protest,0,Teachers protest low wages
SOM1346,2005-06-19,2005,Somalia,Bari,Peaceful protest,0,"On 19 June 2005, Protesters (Somalia) engaged in protestsaround Bosaso (Bari, Bossaso). No fatalities."
TAZ154,2005-06-22,2005,Tanzania,Dar es Salaam,Peaceful protest,0,Strike:Doctors strike
UGA2914,2005-06-28,2005,Uganda,Kampala,Peaceful protest,0,Protest over proposed amendment allowing Museveni to run for office again
UGA2915,2005-06-28,2005,Uganda,Kampala,Protest with intervention,0,Police fire tear gas at protesters as Museveni approved for re-election
SOM1356,2005-06-28,2005,Somalia,Bari,Peaceful protest,0,"On 28 June 2005, Protesters (Somalia) engaged in protestsaround Bosaso (Bari, Bossaso). No fatalities."
SOM1358,2005-07-01,2005,Somalia,Banadir,Peaceful protest,0,"On 1 July 2005, Protesters (Somalia) engaged in protestsaround Mogadishu (Banadir, Banadir). No fatalities."
TAZ155,2005-07-03,2005,Tanzania,Dar es Salaam,Peaceful protest,0,Protest against American desecration of the Koran
